x,y,z,temperature
3.57333e-06,0,3.09333e-06,0.134261
3.57333e-06,0,3.12e-06,0.133785
3.57333e-06,0,3.14667e-06,0.13331
3.57333e-06,0,3.17333e-06,0.132834
3.57333e-06,0,3.2e-06,0.132358
3.57333e-06,0,3.22667e-06,0.131883
3.57333e-06,0,3.25333e-06,0.131407
3.57333e-06,0,3.28e-06,0.130932
3.57333e-06,0,3.30667e-06,0.130458
3.57333e-06,0,3.33333e-06,0.129984
3.57333e-06,0,3.36e-06,0.12951
3.57333e-06,0,3.38667e-06,0.129037
3.57333e-06,0,3.41333e-06,0.128565
3.57333e-06,0,3.44e-06,0.128094
3.57333e-06,0,3.46667e-06,0.127623
3.57333e-06,0,3.49333e-06,0.127153
3.57333e-06,0,3.52e-06,0.126684
3.57333e-06,0,3.54667e-06,0.126215
3.57333e-06,0,3.57333e-06,0.125748
3.57333e-06,0,3.6e-06,0.125282
3.57333e-06,0,3.62667e-06,0.124816
3.57333e-06,0,3.65333e-06,0.124352
3.57333e-06,0,3.68e-06,0.123889
3.57333e-06,0,3.70667e-06,0.123427
3.57333e-06,0,3.73333e-06,0.122966
3.57333e-06,0,3.76e-06,0.122507
3.57333e-06,0,3.78667e-06,0.122048
3.57333e-06,0,3.81333e-06,0.121592
3.57333e-06,0,3.84e-06,0.121136
3.57333e-06,0,3.86667e-06,0.120682
3.57333e-06,0,3.89333e-06,0.120229
3.57333e-06,0,3.92e-06,0.119777
3.57333e-06,0,3.94667e-06,0.119327
3.57333e-06,0,3.97333e-06,0.118879
3.6e-06,0,-4e-06,0.0939693
3.6e-06,0,-3.97333e-06,0.0943047
3.6e-06,0,-3.94667e-06,0.0946419
3.6e-06,0,-3.92e-06,0.0949809
3.6e-06,0,-3.89333e-06,0.0953219
3.6e-06,0,-3.86667e-06,0.0956647
3.6e-06,0,-3.84e-06,0.0960094
3.6e-06,0,-3.81333e-06,0.096356
3.6e-06,0,-3.78667e-06,0.0967044
3.6e-06,0,-3.76e-06,0.0970548
3.6e-06,0,-3.73333e-06,0.0974071
3.6e-06,0,-3.70667e-06,0.0977614
3.6e-06,0,-3.68e-06,0.0981175
3.6e-06,0,-3.65333e-06,0.0984756
3.6e-06,0,-3.62667e-06,0.0988356
3.6e-06,0,-3.6e-06,0.0991976
3.6e-06,0,-3.57333e-06,0.0995616
3.6e-06,0,-3.54667e-06,0.0999275
3.6e-06,0,-3.52e-06,0.100295
3.6e-06,0,-3.49333e-06,0.100665
3.6e-06,0,-3.46667e-06,0.101037
3.6e-06,0,-3.44e-06,0.101411
3.6e-06,0,-3.41333e-06,0.101787
3.6e-06,0,-3.38667e-06,0.102164
3.6e-06,0,-3.36e-06,0.102544
3.6e-06,0,-3.33333e-06,0.102926
3.6e-06,0,-3.30667e-06,0.10331
3.6e-06,0,-3.28e-06,0.103696
3.6e-06,0,-3.25333e-06,0.104084
3.6e-06,0,-3.22667e-06,0.104474
3.6e-06,0,-3.2e-06,0.104865
3.6e-06,0,-3.17333e-06,0.105259
3.6e-06,0,-3.14667e-06,0.105655
3.6e-06,0,-3.12e-06,0.106053
3.6e-06,0,-3.09333e-06,0.106453
3.6e-06,0,-3.06667e-06,0.106855
3.6e-06,0,-3.04e-06,0.107259
3.6e-06,0,-3.01333e-06,0.107666
3.6e-06,0,-2.98667e-06,0.108074
3.6e-06,0,-2.96e-06,0.108484
3.6e-06,0,-2.93333e-06,0.108896
3.6e-06,0,-2.90667e-06,0.10931
3.6e-06,0,-2.88e-06,0.109726
3.6e-06,0,-2.85333e-06,0.110145
3.6e-06,0,-2.82667e-06,0.110565
3.6e-06,0,-2.8e-06,0.110987
3.6e-06,0,-2.77333e-06,0.111411
3.6e-06,0,-2.74667e-06,0.111838
3.6e-06,0,-2.72e-06,0.112266
3.6e-06,0,-2.69333e-06,0.112696
3.6e-06,0,-2.66667e-06,0.113128
3.6e-06,0,-2.64e-06,0.113563
3.6e-06,0,-2.61333e-06,0.113999
3.6e-06,0,-2.58667e-06,0.114437
3.6e-06,0,-2.56e-06,0.114877
3.6e-06,0,-2.53333e-06,0.115319
3.6e-06,0,-2.50667e-06,0.115762
3.6e-06,0,-2.48e-06,0.116208
3.6e-06,0,-2.45333e-06,0.116656
3.6e-06,0,-2.42667e-06,0.117105
3.6e-06,0,-2.4e-06,0.117556
3.6e-06,0,-2.37333e-06,0.118009
3.6e-06,0,-2.34667e-06,0.118464
3.6e-06,0,-2.32e-06,0.118921
3.6e-06,0,-2.29333e-06,0.119379
3.6e-06,0,-2.26667e-06,0.119839
3.6e-06,0,-2.24e-06,0.120301
3.6e-06,0,-2.21333e-06,0.120765
3.6e-06,0,-2.18667e-06,0.12123
3.6e-06,0,-2.16e-06,0.121696
3.6e-06,0,-2.13333e-06,0.122165
3.6e-06,0,-2.10667e-06,0.122634
3.6e-06,0,-2.08e-06,0.123106
3.6e-06,0,-2.05333e-06,0.123578
3.6e-06,0,-2.02667e-06,0.124053
3.6e-06,0,-2e-06,0.124528
3.6e-06,0,-1.97333e-06,0.125005
3.6e-06,0,-1.94667e-06,0.125483
3.6e-06,0,-1.92e-06,0.125963
3.6e-06,0,-1.89333e-06,0.126443
3.6e-06,0,-1.86667e-06,0.126925
3.6e-06,0,-1.84e-06,0.127408
3.6e-06,0,-1.81333e-06,0.127892
3.6e-06,0,-1.78667e-06,0.128377
3.6e-06,0,-1.76e-06,0.128863
3.6e-06,0,-1.73333e-06,0.12935
3.6e-06,0,-1.70667e-06,0.129837
3.6e-06,0,-1.68e-06,0.130325
3.6e-06,0,-1.65333e-06,0.130814
3.6e-06,0,-1.62667e-06,0.131304
3.6e-06,0,-1.6e-06,0.131794
3.6e-06,0,-1.57333e-06,0.132284
3.6e-06,0,-1.54667e-06,0.132775
3.6e-06,0,-1.52e-06,0.133266
3.6e-06,0,-1.49333e-06,0.133757
3.6e-06,0,-1.46667e-06,0.134249
3.6e-06,0,-1.44e-06,0.13474
3.6e-06,0,-1.41333e-06,0.135231
3.6e-06,0,-1.38667e-06,0.135722
3.6e-06,0,-1.36e-06,0.136213
3.6e-06,0,-1.33333e-06,0.136703
3.6e-06,0,-1.30667e-06,0.137193
3.6e-06,0,-1.28e-06,0.137682
3.6e-06,0,-1.25333e-06,0.138171
3.6e-06,0,-1.22667e-06,0.138659
3.6e-06,0,-1.2e-06,0.139145
3.6e-06,0,-1.17333e-06,0.139631
3.6e-06,0,-1.14667e-06,0.140115
3.6e-06,0,-1.12e-06,0.140598
3.6e-06,0,-1.09333e-06,0.14108
3.6e-06,0,-1.06667e-06,0.141559
3.6e-06,0,-1.04e-06,0.142038
3.6e-06,0,-1.01333e-06,0.142514
3.6e-06,0,-9.86667e-07,0.142988
3.6e-06,0,-9.6e-07,0.14346
3.6e-06,0,-9.33333e-07,0.143929
3.6e-06,0,-9.06667e-07,0.144397
3.6e-06,0,-8.8e-07,0.144861
3.6e-06,0,-8.53333e-07,0.145323
3.6e-06,0,-8.26667e-07,0.145781
3.6e-06,0,-8e-07,0.146237
3.6e-06,0,-7.73333e-07,0.146689
3.6e-06,0,-7.46667e-07,0.147137
3.6e-06,0,-7.2e-07,0.147582
3.6e-06,0,-6.93333e-07,0.148023
3.6e-06,0,-6.66667e-07,0.14846
3.6e-06,0,-6.4e-07,0.148893
3.6e-06,0,-6.13333e-07,0.149322
3.6e-06,0,-5.86667e-07,0.149746
3.6e-06,0,-5.6e-07,0.150165
3.6e-06,0,-5.33333e-07,0.150579
3.6e-06,0,-5.06667e-07,0.150988
3.6e-06,0,-4.8e-07,0.151392
3.6e-06,0,-4.53333e-07,0.151791
3.6e-06,0,-4.26667e-07,0.152183
3.6e-06,0,-4e-07,0.15257
3.6e-06,0,-3.73333e-07,0.152951
3.6e-06,0,-3.46667e-07,0.153326
3.6e-06,0,-3.2e-07,0.153694
3.6e-06,0,-2.93333e-07,0.154056
3.6e-06,0,-2.66667e-07,0.154411
3.6e-06,0,-2.4e-07,0.154759
3.6e-06,0,-2.13333e-07,0.155099
3.6e-06,0,-1.86667e-07,0.155433
3.6e-06,0,-1.6e-07,0.155759
3.6e-06,0,-1.33333e-07,0.156078
3.6e-06,0,-1.06667e-07,0.156388
3.6e-06,0,-8e-08,0.156691
3.6e-06,0,-5.33333e-08,0.156986
3.6e-06,0,-2.66667e-08,0.157272
3.6e-06,0,-1.38966e-21,0.15755
3.6e-06,0,2.66667e-08,0.15782
3.6e-06,0,5.33333e-08,0.158081
3.6e-06,0,8e-08,0.158333
3.6e-06,0,1.06667e-07,0.158576
3.6e-06,0,1.33333e-07,0.15881
3.6e-06,0,1.6e-07,0.159034
3.6e-06,0,1.86667e-07,0.15925
3.6e-06,0,2.13333e-07,0.159456
3.6e-06,0,2.4e-07,0.159652
3.6e-06,0,2.66667e-07,0.159839
3.6e-06,0,2.93333e-07,0.160016
3.6e-06,0,3.2e-07,0.160183
3.6e-06,0,3.46667e-07,0.160341
3.6e-06,0,3.73333e-07,0.160488
3.6e-06,0,4e-07,0.160626
3.6e-06,0,4.26667e-07,0.160753
3.6e-06,0,4.53333e-07,0.16087
3.6e-06,0,4.8e-07,0.160977
3.6e-06,0,5.06667e-07,0.161074
3.6e-06,0,5.33333e-07,0.161161
3.6e-06,0,5.6e-07,0.161237
3.6e-06,0,5.86667e-07,0.161303
3.6e-06,0,6.13333e-07,0.161359
3.6e-06,0,6.4e-07,0.161404
3.6e-06,0,6.66667e-07,0.161439
3.6e-06,0,6.93333e-07,0.161464
3.6e-06,0,7.2e-07,0.161478
3.6e-06,0,7.46667e-07,0.161482
3.6e-06,0,7.73333e-07,0.161476
3.6e-06,0,8e-07,0.16146
3.6e-06,0,8.26667e-07,0.161434
3.6e-06,0,8.53333e-07,0.161397
3.6e-06,0,8.8e-07,0.16135
3.6e-06,0,9.06667e-07,0.161293
3.6e-06,0,9.33333e-07,0.161227
3.6e-06,0,9.6e-07,0.16115
3.6e-06,0,9.86667e-07,0.161064
3.6e-06,0,1.01333e-06,0.160967
3.6e-06,0,1.04e-06,0.160861
3.6e-06,0,1.06667e-06,0.160746
3.6e-06,0,1.09333e-06,0.160621
3.6e-06,0,1.12e-06,0.160486
3.6e-06,0,1.14667e-06,0.160342
3.6e-06,0,1.17333e-06,0.160189
3.6e-06,0,1.2e-06,0.160027
3.6e-06,0,1.22667e-06,0.159855
3.6e-06,0,1.25333e-06,0.159675
3.6e-06,0,1.28e-06,0.159486
3.6e-06,0,1.30667e-06,0.159289
3.6e-06,0,1.33333e-06,0.159083
3.6e-06,0,1.36e-06,0.158868
3.6e-06,0,1.38667e-06,0.158645
3.6e-06,0,1.41333e-06,0.158414
3.6e-06,0,1.44e-06,0.158175
3.6e-06,0,1.46667e-06,0.157928
3.6e-06,0,1.49333e-06,0.157673
3.6e-06,0,1.52e-06,0.157411
3.6e-06,0,1.54667e-06,0.157141
3.6e-06,0,1.57333e-06,0.156863
3.6e-06,0,1.6e-06,0.156579
3.6e-06,0,1.62667e-06,0.156287
3.6e-06,0,1.65333e-06,0.155989
3.6e-06,0,1.68e-06,0.155684
3.6e-06,0,1.70667e-06,0.155372
3.6e-06,0,1.73333e-06,0.155054
3.6e-06,0,1.76e-06,0.154729
3.6e-06,0,1.78667e-06,0.154398
3.6e-06,0,1.81333e-06,0.154062
3.6e-06,0,1.84e-06,0.153719
3.6e-06,0,1.86667e-06,0.153371
3.6e-06,0,1.89333e-06,0.153017
3.6e-06,0,1.92e-06,0.152657
3.6e-06,0,1.94667e-06,0.152293
3.6e-06,0,1.97333e-06,0.151923
3.6e-06,0,2e-06,0.151548
3.6e-06,0,2.02667e-06,0.151169
3.6e-06,0,2.05333e-06,0.150784
3.6e-06,0,2.08e-06,0.150395
3.6e-06,0,2.10667e-06,0.150002
3.6e-06,0,2.13333e-06,0.149605
3.6e-06,0,2.16e-06,0.149203
3.6e-06,0,2.18667e-06,0.148798
3.6e-06,0,2.21333e-06,0.148388
3.6e-06,0,2.24e-06,0.147975
3.6e-06,0,2.26667e-06,0.147558
3.6e-06,0,2.29333e-06,0.147138
3.6e-06,0,2.32e-06,0.146715
3.6e-06,0,2.34667e-06,0.146288
3.6e-06,0,2.37333e-06,0.145859
3.6e-06,0,2.4e-06,0.145427
3.6e-06,0,2.42667e-06,0.144991
3.6e-06,0,2.45333e-06,0.144554
3.6e-06,0,2.48e-06,0.144113
3.6e-06,0,2.50667e-06,0.14367
3.6e-06,0,2.53333e-06,0.143225
3.6e-06,0,2.56e-06,0.142778
3.6e-06,0,2.58667e-06,0.142329
3.6e-06,0,2.61333e-06,0.141878
3.6e-06,0,2.64e-06,0.141425
3.6e-06,0,2.66667e-06,0.14097
3.6e-06,0,2.69333e-06,0.140514
3.6e-06,0,2.72e-06,0.140056
3.6e-06,0,2.74667e-06,0.139597
3.6e-06,0,2.77333e-06,0.139137
3.6e-06,0,2.8e-06,0.138675
3.6e-06,0,2.82667e-06,0.138213
3.6e-06,0,2.85333e-06,0.137749
3.6e-06,0,2.88e-06,0.137284
3.6e-06,0,2.90667e-06,0.136819
3.6e-06,0,2.93333e-06,0.136353
3.6e-06,0,2.96e-06,0.135886
3.6e-06,0,2.98667e-06,0.135419
3.6e-06,0,3.01333e-06,0.134951
3.6e-06,0,3.04e-06,0.134483
3.6e-06,0,3.06667e-06,0.134015
3.6e-06,0,3.09333e-06,0.133547
3.6e-06,0,3.12e-06,0.133078
3.6e-06,0,3.14667e-06,0.132609
3.6e-06,0,3.17333e-06,0.132141
3.6e-06,0,3.2e-06,0.131672
3.6e-06,0,3.22667e-06,0.131203
3.6e-06,0,3.25333e-06,0.130735
3.6e-06,0,3.28e-06,0.130267
3.6e-06,0,3.30667e-06,0.1298
3.6e-06,0,3.33333e-06,0.129332
3.6e-06,0,3.36e-06,0.128866
3.6e-06,0,3.38667e-06,0.128399
3.6e-06,0,3.41333e-06,0.127934
3.6e-06,0,3.44e-06,0.127469
3.6e-06,0,3.46667e-06,0.127004
3.6e-06,0,3.49333e-06,0.126541
3.6e-06,0,3.52e-06,0.126078
3.6e-06,0,3.54667e-06,0.125616
3.6e-06,0,3.57333e-06,0.125155
3.6e-06,0,3.6e-06,0.124695
3.6e-06,0,3.62667e-06,0.124236
3.6e-06,0,3.65333e-06,0.123778
3.6e-06,0,3.68e-06,0.123321
3.6e-06,0,3.70667e-06,0.122865
3.6e-06,0,3.73333e-06,0.12241
3.6e-06,0,3.76e-06,0.121956
3.6e-06,0,3.78667e-06,0.121504
3.6e-06,0,3.81333e-06,0.121053
3.6e-06,0,3.84e-06,0.120603
3.6e-06,0,3.86667e-06,0.120154
3.6e-06,0,3.89333e-06,0.119707
3.6e-06,0,3.92e-06,0.119261
3.6e-06,0,3.94667e-06,0.118817
3.6e-06,0,3.97333e-06,0.118374
3.62667e-06,0,-4e-06,0.093711
3.62667e-06,0,-3.97333e-06,0.0940438
3.62667e-06,0,-3.94667e-06,0.0943785
3.62667e-06,0,-3.92e-06,0.0947149
3.62667e-06,0,-3.89333e-06,0.0950533
3.62667e-06,0,-3.86667e-06,0.0953934
3.62667e-06,0,-3.84e-06,0.0957354
3.62667e-06,0,-3.81333e-06,0.0960793
3.62667e-06,0,-3.78667e-06,0.096425
3.62667e-06,0,-3.76e-06,0.0967726
3.62667e-06,0,-3.73333e-06,0.0971221
3.62667e-06,0,-3.70667e-06,0.0974735
3.62667e-06,0,-3.68e-06,0.0978267
3.62667e-06,0,-3.65333e-06,0.0981819
3.62667e-06,0,-3.62667e-06,0.098539
3.62667e-06,0,-3.6e-06,0.098898
3.62667e-06,0,-3.57333e-06,0.0992589
3.62667e-06,0,-3.54667e-06,0.0996217
3.62667e-06,0,-3.52e-06,0.0999864
3.62667e-06,0,-3.49333e-06,0.100353
3.62667e-06,0,-3.46667e-06,0.100722
3.62667e-06,0,-3.44e-06,0.101092
3.62667e-06,0,-3.41333e-06,0.101465
3.62667e-06,0,-3.38667e-06,0.101839
3.62667e-06,0,-3.36e-06,0.102216
3.62667e-06,0,-3.33333e-06,0.102594
3.62667e-06,0,-3.30667e-06,0.102975
3.62667e-06,0,-3.28e-06,0.103357
3.62667e-06,0,-3.25333e-06,0.103741
3.62667e-06,0,-3.22667e-06,0.104128
3.62667e-06,0,-3.2e-06,0.104516
3.62667e-06,0,-3.17333e-06,0.104906
3.62667e-06,0,-3.14667e-06,0.105298
3.62667e-06,0,-3.12e-06,0.105693
3.62667e-06,0,-3.09333e-06,0.106089
3.62667e-06,0,-3.06667e-06,0.106487
3.62667e-06,0,-3.04e-06,0.106887
3.62667e-06,0,-3.01333e-06,0.107289
3.62667e-06,0,-2.98667e-06,0.107693
3.62667e-06,0,-2.96e-06,0.108099
3.62667e-06,0,-2.93333e-06,0.108508
3.62667e-06,0,-2.90667e-06,0.108918
3.62667e-06,0,-2.88e-06,0.10933
3.62667e-06,0,-2.85333e-06,0.109744
3.62667e-06,0,-2.82667e-06,0.110159
3.62667e-06,0,-2.8e-06,0.110577
3.62667e-06,0,-2.77333e-06,0.110997
3.62667e-06,0,-2.74667e-06,0.111419
3.62667e-06,0,-2.72e-06,0.111843
3.62667e-06,0,-2.69333e-06,0.112268
3.62667e-06,0,-2.66667e-06,0.112696
3.62667e-06,0,-2.64e-06,0.113125
3.62667e-06,0,-2.61333e-06,0.113557
3.62667e-06,0,-2.58667e-06,0.11399
3.62667e-06,0,-2.56e-06,0.114425
3.62667e-06,0,-2.53333e-06,0.114862
3.62667e-06,0,-2.50667e-06,0.115301
3.62667e-06,0,-2.48e-06,0.115741
3.62667e-06,0,-2.45333e-06,0.116184
3.62667e-06,0,-2.42667e-06,0.116628
3.62667e-06,0,-2.4e-06,0.117074
3.62667e-06,0,-2.37333e-06,0.117521
3.62667e-06,0,-2.34667e-06,0.117971
3.62667e-06,0,-2.32e-06,0.118422
3.62667e-06,0,-2.29333e-06,0.118875
3.62667e-06,0,-2.26667e-06,0.119329
3.62667e-06,0,-2.24e-06,0.119785
3.62667e-06,0,-2.21333e-06,0.120243
3.62667e-06,0,-2.18667e-06,0.120702
3.62667e-06,0,-2.16e-06,0.121163
3.62667e-06,0,-2.13333e-06,0.121625
3.62667e-06,0,-2.10667e-06,0.122089
3.62667e-06,0,-2.08e-06,0.122554
3.62667e-06,0,-2.05333e-06,0.123021
3.62667e-06,0,-2.02667e-06,0.123489
3.62667e-06,0,-2e-06,0.123958
3.62667e-06,0,-1.97333e-06,0.124428
3.62667e-06,0,-1.94667e-06,0.1249
3.62667e-06,0,-1.92e-06,0.125373
3.62667e-06,0,-1.89333e-06,0.125847
3.62667e-06,0,-1.86667e-06,0.126322
3.62667e-06,0,-1.84e-06,0.126798
3.62667e-06,0,-1.81333e-06,0.127276
3.62667e-06,0,-1.78667e-06,0.127754
3.62667e-06,0,-1.76e-06,0.128232
3.62667e-06,0,-1.73333e-06,0.128712
3.62667e-06,0,-1.70667e-06,0.129192
3.62667e-06,0,-1.68e-06,0.129674
3.62667e-06,0,-1.65333e-06,0.130155
3.62667e-06,0,-1.62667e-06,0.130637
3.62667e-06,0,-1.6e-06,0.13112
3.62667e-06,0,-1.57333e-06,0.131603
3.62667e-06,0,-1.54667e-06,0.132086
3.62667e-06,0,-1.52e-06,0.13257
3.62667e-06,0,-1.49333e-06,0.133053
3.62667e-06,0,-1.46667e-06,0.133537
3.62667e-06,0,-1.44e-06,0.13402
3.62667e-06,0,-1.41333e-06,0.134504
3.62667e-06,0,-1.38667e-06,0.134987
3.62667e-06,0,-1.36e-06,0.135469
3.62667e-06,0,-1.33333e-06,0.135952
3.62667e-06,0,-1.30667e-06,0.136433
3.62667e-06,0,-1.28e-06,0.136914
3.62667e-06,0,-1.25333e-06,0.137395
3.62667e-06,0,-1.22667e-06,0.137874
3.62667e-06,0,-1.2e-06,0.138352
3.62667e-06,0,-1.17333e-06,0.138829
3.62667e-06,0,-1.14667e-06,0.139305
3.62667e-06,0,-1.12e-06,0.13978
3.62667e-06,0,-1.09333e-06,0.140253
3.62667e-06,0,-1.06667e-06,0.140724
3.62667e-06,0,-1.04e-06,0.141194
3.62667e-06,0,-1.01333e-06,0.141661
3.62667e-06,0,-9.86667e-07,0.142127
3.62667e-06,0,-9.6e-07,0.14259
3.62667e-06,0,-9.33333e-07,0.143051
3.62667e-06,0,-9.06667e-07,0.143509
3.62667e-06,0,-8.8e-07,0.143965
3.62667e-06,0,-8.53333e-07,0.144418
3.62667e-06,0,-8.26667e-07,0.144868
3.62667e-06,0,-8e-07,0.145314
3.62667e-06,0,-7.73333e-07,0.145758
3.62667e-06,0,-7.46667e-07,0.146197
3.62667e-06,0,-7.2e-07,0.146634
3.62667e-06,0,-6.93333e-07,0.147066
3.62667e-06,0,-6.66667e-07,0.147495
3.62667e-06,0,-6.4e-07,0.147919
3.62667e-06,0,-6.13333e-07,0.148339
3.62667e-06,0,-5.86667e-07,0.148754
3.62667e-06,0,-5.6e-07,0.149165
3.62667e-06,0,-5.33333e-07,0.149571
3.62667e-06,0,-5.06667e-07,0.149971
3.62667e-06,0,-4.8e-07,0.150367
3.62667e-06,0,-4.53333e-07,0.150757
3.62667e-06,0,-4.26667e-07,0.151142
3.62667e-06,0,-4e-07,0.15152
3.62667e-06,0,-3.73333e-07,0.151893
3.62667e-06,0,-3.46667e-07,0.15226
3.62667e-06,0,-3.2e-07,0.15262
3.62667e-06,0,-2.93333e-07,0.152974
3.62667e-06,0,-2.66667e-07,0.153322
3.62667e-06,0,-2.4e-07,0.153662
3.62667e-06,0,-2.13333e-07,0.153996
3.62667e-06,0,-1.86667e-07,0.154322
3.62667e-06,0,-1.6e-07,0.154641
3.62667e-06,0,-1.33333e-07,0.154953
3.62667e-06,0,-1.06667e-07,0.155257
3.62667e-06,0,-8e-08,0.155553
3.62667e-06,0,-5.33333e-08,0.155841
3.62667e-06,0,-2.66667e-08,0.156121
3.62667e-06,0,-1.38966e-21,0.156393
3.62667e-06,0,2.66667e-08,0.156657
3.62667e-06,0,5.33333e-08,0.156912
3.62667e-06,0,8e-08,0.157158
3.62667e-06,0,1.06667e-07,0.157396
3.62667e-06,0,1.33333e-07,0.157625
3.62667e-06,0,1.6e-07,0.157845
3.62667e-06,0,1.86667e-07,0.158055
3.62667e-06,0,2.13333e-07,0.158257
3.62667e-06,0,2.4e-07,0.158449
3.62667e-06,0,2.66667e-07,0.158631
3.62667e-06,0,2.93333e-07,0.158805
3.62667e-06,0,3.2e-07,0.158968
3.62667e-06,0,3.46667e-07,0.159122
3.62667e-06,0,3.73333e-07,0.159267
3.62667e-06,0,4e-07,0.159401
3.62667e-06,0,4.26667e-07,0.159526
3.62667e-06,0,4.53333e-07,0.15964
3.62667e-06,0,4.8e-07,0.159745
3.62667e-06,0,5.06667e-07,0.15984
3.62667e-06,0,5.33333e-07,0.159925
3.62667e-06,0,5.6e-07,0.16
3.62667e-06,0,5.86667e-07,0.160064
3.62667e-06,0,6.13333e-07,0.160119
3.62667e-06,0,6.4e-07,0.160163
3.62667e-06,0,6.66667e-07,0.160198
3.62667e-06,0,6.93333e-07,0.160222
3.62667e-06,0,7.2e-07,0.160237
3.62667e-06,0,7.46667e-07,0.160241
3.62667e-06,0,7.73333e-07,0.160235
3.62667e-06,0,8e-07,0.16022
3.62667e-06,0,8.26667e-07,0.160194
3.62667e-06,0,8.53333e-07,0.160159
3.62667e-06,0,8.8e-07,0.160113
3.62667e-06,0,9.06667e-07,0.160058
3.62667e-06,0,9.33333e-07,0.159993
3.62667e-06,0,9.6e-07,0.159918
3.62667e-06,0,9.86667e-07,0.159834
3.62667e-06,0,1.01333e-06,0.15974
3.62667e-06,0,1.04e-06,0.159637
3.62667e-06,0,1.06667e-06,0.159524
3.62667e-06,0,1.09333e-06,0.159402
3.62667e-06,0,1.12e-06,0.15927
3.62667e-06,0,1.14667e-06,0.15913
3.62667e-06,0,1.17333e-06,0.15898
3.62667e-06,0,1.2e-06,0.158822
3.62667e-06,0,1.22667e-06,0.158655
3.62667e-06,0,1.25333e-06,0.158479
3.62667e-06,0,1.28e-06,0.158294
3.62667e-06,0,1.30667e-06,0.158101
3.62667e-06,0,1.33333e-06,0.157899
3.62667e-06,0,1.36e-06,0.15769
3.62667e-06,0,1.38667e-06,0.157472
3.62667e-06,0,1.41333e-06,0.157246
3.62667e-06,0,1.44e-06,0.157012
3.62667e-06,0,1.46667e-06,0.156771
3.62667e-06,0,1.49333e-06,0.156521
3.62667e-06,0,1.52e-06,0.156265
3.62667e-06,0,1.54667e-06,0.156001
3.62667e-06,0,1.57333e-06,0.155729
3.62667e-06,0,1.6e-06,0.155451
3.62667e-06,0,1.62667e-06,0.155166
3.62667e-06,0,1.65333e-06,0.154874
3.62667e-06,0,1.68e-06,0.154575
3.62667e-06,0,1.70667e-06,0.15427
3.62667e-06,0,1.73333e-06,0.153958
3.62667e-06,0,1.76e-06,0.153641
3.62667e-06,0,1.78667e-06,0.153317
3.62667e-06,0,1.81333e-06,0.152987
3.62667e-06,0,1.84e-06,0.152651
3.62667e-06,0,1.86667e-06,0.15231
3.62667e-06,0,1.89333e-06,0.151963
3.62667e-06,0,1.92e-06,0.151611
3.62667e-06,0,1.94667e-06,0.151254
3.62667e-06,0,1.97333e-06,0.150892
3.62667e-06,0,2e-06,0.150524
3.62667e-06,0,2.02667e-06,0.150152
3.62667e-06,0,2.05333e-06,0.149775
3.62667e-06,0,2.08e-06,0.149394
3.62667e-06,0,2.10667e-06,0.149009
3.62667e-06,0,2.13333e-06,0.148619
3.62667e-06,0,2.16e-06,0.148225
3.62667e-06,0,2.18667e-06,0.147827
3.62667e-06,0,2.21333e-06,0.147426
3.62667e-06,0,2.24e-06,0.14702
3.62667e-06,0,2.26667e-06,0.146611
3.62667e-06,0,2.29333e-06,0.146199
3.62667e-06,0,2.32e-06,0.145784
3.62667e-06,0,2.34667e-06,0.145365
3.62667e-06,0,2.37333e-06,0.144943
3.62667e-06,0,2.4e-06,0.144519
3.62667e-06,0,2.42667e-06,0.144092
3.62667e-06,0,2.45333e-06,0.143662
3.62667e-06,0,2.48e-06,0.143229
3.62667e-06,0,2.50667e-06,0.142794
3.62667e-06,0,2.53333e-06,0.142357
3.62667e-06,0,2.56e-06,0.141918
3.62667e-06,0,2.58667e-06,0.141476
3.62667e-06,0,2.61333e-06,0.141033
3.62667e-06,0,2.64e-06,0.140588
3.62667e-06,0,2.66667e-06,0.140141
3.62667e-06,0,2.69333e-06,0.139692
3.62667e-06,0,2.72e-06,0.139242
3.62667e-06,0,2.74667e-06,0.138791
3.62667e-06,0,2.77333e-06,0.138338
3.62667e-06,0,2.8e-06,0.137884
3.62667e-06,0,2.82667e-06,0.137429
3.62667e-06,0,2.85333e-06,0.136973
3.62667e-06,0,2.88e-06,0.136516
3.62667e-06,0,2.90667e-06,0.136058
3.62667e-06,0,2.93333e-06,0.1356
3.62667e-06,0,2.96e-06,0.13514
3.62667e-06,0,2.98667e-06,0.13468
3.62667e-06,0,3.01333e-06,0.13422
3.62667e-06,0,3.04e-06,0.133759
3.62667e-06,0,3.06667e-06,0.133298
3.62667e-06,0,3.09333e-06,0.132837
3.62667e-06,0,3.12e-06,0.132375
3.62667e-06,0,3.14667e-06,0.131914
3.62667e-06,0,3.17333e-06,0.131452
3.62667e-06,0,3.2e-06,0.13099
3.62667e-06,0,3.22667e-06,0.130529
3.62667e-06,0,3.25333e-06,0.130067
3.62667e-06,0,3.28e-06,0.129606
3.62667e-06,0,3.30667e-06,0.129145
3.62667e-06,0,3.33333e-06,0.128685
3.62667e-06,0,3.36e-06,0.128225
3.62667e-06,0,3.38667e-06,0.127765
3.62667e-06,0,3.41333e-06,0.127306
3.62667e-06,0,3.44e-06,0.126847
3.62667e-06,0,3.46667e-06,0.12639
3.62667e-06,0,3.49333e-06,0.125932
3.62667e-06,0,3.52e-06,0.125476
