x,y,z
7.52897e-07,2.39377e-06,-2.17754e-06
7.12969e-07,2.3597e-06,-2.25485e-06
7.70525e-07,2.35884e-06,-2.35136e-06
6.29283e-07,2.29934e-06,-2.46027e-06
6.2599e-07,2.30109e-06,-2.47906e-06
5.25895e-07,2.2933e-06,-2.46033e-06
5.54988e-07,2.24293e-06,-2.52976e-06
5.25296e-07,2.24682e-06,-2.53018e-06
5.53112e-07,2.22901e-06,-2.4919e-06
5.31027e-07,2.21375e-06,-2.45522e-06
5.86407e-07,2.19526e-06,-2.45703e-06
5.76167e-07,2.28991e-06,-2.4206e-06
5.4413e-07,2.26157e-06,-2.46338e-06
6.59105e-07,2.24868e-06,-2.46876e-06
5.84566e-07,2.32772e-06,-2.53199e-06
4.60187e-07,2.27386e-06,-2.53194e-06
5.09537e-07,2.29167e-06,-2.58166e-06
6.4499e-07,2.39706e-06,-2.58698e-06
6.90958e-07,2.34504e-06,-2.54069e-06
6.34179e-07,2.33489e-06,-2.56022e-06
6.05827e-07,2.3446e-06,-2.5121e-06
7.21519e-07,2.27547e-06,-2.53618e-06
6.81113e-07,2.19056e-06,-2.54289e-06
7.33912e-07,2.26228e-06,-2.55785e-06
8.06515e-07,2.30605e-06,-2.5841e-06
7.56897e-07,2.26804e-06,-2.55256e-06
7.82969e-07,2.36251e-06,-2.58418e-06
7.30845e-07,2.28582e-06,-2.56714e-06
6.87711e-07,2.2399e-06,-2.52682e-06
6.67555e-07,2.30504e-06,-2.46417e-06
6.49613e-07,2.37272e-06,-2.50021e-06
6.61903e-07,2.33629e-06,-2.53319e-06
6.35858e-07,2.41162e-06,-2.61863e-06
6.56862e-07,2.42807e-06,-2.60705e-06
5.82172e-07,2.4084e-06,-2.64662e-06
6.05317e-07,2.47462e-06,-2.62319e-06
6.23567e-07,2.25153e-06,-2.66205e-06
6.3233e-07,2.31272e-06,-2.57831e-06
6.50285e-07,2.33297e-06,-2.55389e-06
5.81271e-07,2.30676e-06,-2.50965e-06
6.22808e-07,2.37296e-06,-2.4736e-06
5.90128e-07,2.3801e-06,-2.45711e-06
6.83919e-07,2.47596e-06,-2.40608e-06
7.83984e-07,2.44299e-06,-2.3562e-06
7.34025e-07,2.41641e-06,-2.29775e-06
8.15186e-07,2.46679e-06,-2.28171e-06
8.98439e-07,2.59643e-06,-2.23454e-06
9.11815e-07,2.67398e-06,-2.17864e-06
9.92399e-07,2.71477e-06,-2.16236e-06
9.7116e-07,2.74773e-06,-2.23015e-06
1.10933e-06,2.81687e-06,-2.14896e-06
1.00708e-06,2.76486e-06,-2.13804e-06
1.06864e-06,2.8319e-06,-2.22778e-06
1.01696e-06,2.85215e-06,-2.23641e-06
1.02576e-06,2.83142e-06,-2.2364e-06
1.00551e-06,2.891e-06,-2.23722e-06
1.02873e-06,2.95945e-06,-2.29554e-06
8.83178e-07,2.95521e-06,-2.37515e-06
9.2351e-07,3.07038e-06,-2.4325e-06
9.12156e-07,2.98207e-06,-2.37797e-06
8.29841e-07,2.99892e-06,-2.32332e-06
8.35128e-07,2.90727e-06,-2.23854e-06
7.84046e-07,2.97603e-06,-2.25451e-06
8.00635e-07,2.95377e-06,-2.20435e-06
8.61154e-07,2.86398e-06,-2.39967e-06
9.57611e-07,2.75513e-06,-2.40582e-06
9.28402e-07,2.72508e-06,-2.5521e-06
9.45697e-07,2.72783e-06,-2.57632e-06
1.0651e-06,2.76852e-06,-2.51708e-06
1.10733e-06,2.78492e-06,-2.6303e-06
1.09546e-06,2.6775e-06,-2.64162e-06
1.07262e-06,2.72705e-06,-2.61828e-06
1.13153e-06,2.6745e-06,-2.65001e-06
1.16789e-06,2.75156e-06,-2.73015e-06
1.22237e-06,2.81688e-06,-2.67291e-06
1.16838e-06,2.80519e-06,-2.61786e-06
1.17186e-06,2.88154e-06,-2.62004e-06
1.2335e-06,2.95968e-06,-2.59567e-06
1.22359e-06,3.04576e-06,-2.53197e-06
1.29707e-06,3.00728e-06,-2.55952e-06
1.35577e-06,3.0219e-06,-2.47923e-06
1.42218e-06,2.99567e-06,-2.50681e-06
1.39454e-06,2.93109e-06,-2.5255e-06
1.3905e-06,2.81029e-06,-2.50462e-06
1.43265e-06,2.82833e-06,-2.47691e-06
1.44862e-06,2.81644e-06,-2.61326e-06
1.50312e-06,2.76226e-06,-2.59975e-06
1.4635e-06,2.60101e-06,-2.67022e-06
1.3929e-06,2.66893e-06,-2.70674e-06
1.51861e-06,2.73292e-06,-2.6857e-06
1.39432e-06,2.58195e-06,-2.72839e-06
1.33836e-06,2.67733e-06,-2.78672e-06
1.42005e-06,2.80737e-06,-2.80845e-06
1.35313e-06,2.87891e-06,-2.82798e-06
1.35258e-06,2.91916e-06,-2.78128e-06
1.36408e-06,2.90992e-06,-2.66101e-06
1.47475e-06,2.96208e-06,-2.69892e-06
1.34333e-06,3.00592e-06,-2.57939e-06
1.33406e-06,2.96791e-06,-2.4804e-06
1.33822e-06,2.9443e-06,-2.52311e-06
1.33188e-06,2.97509e-06,-2.46711e-06
1.48927e-06,2.88836e-06,-2.61129e-06
1.52911e-06,2.8924e-06,-2.53299e-06
1.51548e-06,2.88239e-06,-2.52623e-06
1.5029e-06,2.93624e-06,-2.39098e-06
1.44083e-06,2.97636e-06,-2.32896e-06
1.39178e-06,2.9266e-06,-2.3984e-06
1.31028e-06,2.87854e-06,-2.38418e-06
1.2321e-06,2.91014e-06,-2.43385e-06
1.3321e-06,2.85396e-06,-2.53155e-06
1.30099e-06,2.73781e-06,-2.51035e-06
1.28518e-06,2.76871e-06,-2.59452e-06
1.29629e-06,2.8598e-06,-2.58254e-06
1.34026e-06,2.72669e-06,-2.55439e-06
1.38969e-06,2.72512e-06,-2.57191e-06
1.3085e-06,2.6456e-06,-2.56771e-06
1.27117e-06,2.62917e-06,-2.55523e-06
1.26012e-06,2.54032e-06,-2.51429e-06
1.25804e-06,2.62589e-06,-2.49027e-06
1.29808e-06,2.52468e-06,-2.58725e-06
1.30115e-06,2.49875e-06,-2.57776e-06
1.37472e-06,2.51359e-06,-2.43059e-06
1.4023e-06,2.68167e-06,-2.38791e-06
1.38224e-06,2.67493e-06,-2.47543e-06
1.36681e-06,2.71706e-06,-2.48211e-06
1.3486e-06,2.71914e-06,-2.48317e-06
1.26092e-06,2.78425e-06,-2.4158e-06
1.32901e-06,2.796e-06,-2.31787e-06
1.32375e-06,2.82226e-06,-2.31014e-06
1.31311e-06,2.86824e-06,-2.31375e-06
1.41038e-06,2.91255e-06,-2.33553e-06
1.53586e-06,2.86846e-06,-2.37472e-06
1.39786e-06,2.80779e-06,-2.4612e-06
1.37089e-06,2.79152e-06,-2.54215e-06
1.42855e-06,2.81734e-06,-2.58664e-06
1.38479e-06,2.77939e-06,-2.6582e-06
1.36455e-06,2.74672e-06,-2.66831e-06
1.36287e-06,2.81728e-06,-2.57161e-06
1.31692e-06,2.67646e-06,-2.59862e-06
1.40633e-06,2.68166e-06,-2.49353e-06
1.42225e-06,2.73603e-06,-2.6019e-06
1.60888e-06,2.76783e-06,-2.56346e-06
1.49951e-06,2.76866e-06,-2.61397e-06
1.59747e-06,2.80368e-06,-2.54757e-06
1.47598e-06,2.86581e-06,-2.53228e-06
1.45421e-06,2.79545e-06,-2.55687e-06
1.52166e-06,2.7885e-06,-2.61962e-06
1.58602e-06,2.70238e-06,-2.55664e-06
1.61177e-06,2.7006e-06,-2.6175e-06
1.63738e-06,2.68028e-06,-2.64847e-06
1.68894e-06,2.73623e-06,-2.68901e-06
1.75195e-06,2.70163e-06,-2.74492e-06
1.73133e-06,2.57896e-06,-2.74269e-06
1.74646e-06,2.65563e-06,-2.83252e-06
1.72276e-06,2.79173e-06,-2.80627e-06
1.79767e-06,2.77399e-06,-2.82521e-06
1.77975e-06,2.72403e-06,-2.90885e-06
1.77634e-06,2.7653e-06,-2.8703e-06
1.8349e-06,2.8435e-06,-2.92493e-06
1.79874e-06,2.89145e-06,-3.02247e-06
1.75521e-06,2.86436e-06,-2.93458e-06
1.77525e-06,2.80441e-06,-2.92242e-06
1.69233e-06,2.88577e-06,-2.91723e-06
1.75694e-06,2.91055e-06,-2.87682e-06
1.69444e-06,2.8099e-06,-2.91746e-06
1.763e-06,2.79149e-06,-2.95129e-06
1.77247e-06,2.74526e-06,-2.99809e-06
1.68982e-06,2.84771e-06,-3.05286e-06
1.75742e-06,2.89398e-06,-3.07337e-06
1.69165e-06,2.88417e-06,-3.09622e-06
1.80505e-06,2.80365e-06,-3.12122e-06
1.76064e-06,2.71832e-06,-3.16866e-06
1.75179e-06,2.70156e-06,-3.15343e-06
1.7357e-06,2.71684e-06,-3.17326e-06
1.80249e-06,2.72898e-06,-3.16e-06
1.87245e-06,2.58849e-06,-3.18708e-06
1.86662e-06,2.56967e-06,-3.2187e-06
1.95183e-06,2.57208e-06,-3.17924e-06
1.89561e-06,2.57626e-06,-3.22509e-06
1.83384e-06,2.60281e-06,-3.34949e-06
1.75815e-06,2.58732e-06,-3.36029e-06
1.80982e-06,2.56703e-06,-3.41987e-06
1.78445e-06,2.47742e-06,-3.37023e-06
1.77705e-06,2.60844e-06,-3.39614e-06
1.70115e-06,2.55618e-06,-3.30978e-06
1.79778e-06,2.54015e-06,-3.35887e-06
1.81979e-06,2.51626e-06,-3.37004e-06
1.81937e-06,2.525e-06,-3.33763e-06
1.84284e-06,2.46852e-06,-3.34587e-06
1.80352e-06,2.50942e-06,-3.47824e-06
1.88044e-06,2.45151e-06,-3.47087e-06
1.98079e-06,2.50805e-06,-3.40493e-06
2.00826e-06,2.51838e-06,-3.47205e-06
1.99061e-06,2.43651e-06,-3.56772e-06
1.88174e-06,2.36328e-06,-3.62269e-06
1.86417e-06,2.4295e-06,-3.6188e-06
1.8713e-06,2.45273e-06,-3.59494e-06
1.97186e-06,2.34587e-06,-3.56761e-06
2.02861e-06,2.35079e-06,-3.58812e-06
2.10678e-06,2.28381e-06,-3.50093e-06
2.12062e-06,2.22664e-06,-3.46686e-06
2.11266e-06,2.22146e-06,-3.39943e-06
2.13677e-06,2.19613e-06,-3.32046e-06
2.05607e-06,2.21765e-06,-3.32698e-06
1.90396e-06,2.27962e-06,-3.26712e-06
1.9927e-06,2.36265e-06,-3.35304e-06
2.05329e-06,2.38562e-06,-3.31606e-06
2.04755e-06,2.39811e-06,-3.27561e-06
2.09402e-06,2.40395e-06,-3.32682e-06
2.19469e-06,2.36927e-06,-3.45798e-06
2.14154e-06,2.48621e-06,-3.53388e-06
2.1242e-06,2.42611e-06,-3.54648e-06
2.05835e-06,2.49896e-06,-3.55518e-06
2.0597e-06,2.497e-06,-3.54822e-06
2.09401e-06,2.52297e-06,-3.70516e-06
2.07772e-06,2.40222e-06,-3.71847e-06
2.1121e-06,2.44682e-06,-3.66809e-06
2.14655e-06,2.38423e-06,-3.59029e-06
2.12807e-06,2.37674e-06,-3.56484e-06
2.11459e-06,2.37954e-06,-3.63667e-06
2.03037e-06,2.38199e-06,-3.63575e-06
1.91153e-06,2.38322e-06,-3.71463e-06
1.99413e-06,2.39915e-06,-3.78256e-06
1.8599e-06,2.32354e-06,-3.84348e-06
1.89116e-06,2.26429e-06,-3.90481e-06
1.89747e-06,2.15253e-06,-3.93912e-06
1.86875e-06,2.07909e-06,-3.97349e-06
1.83111e-06,2.09699e-06,-3.97939e-06
1.84252e-06,2.13924e-06,-3.94576e-06
1.82559e-06,2.1464e-06,-3.91951e-06
1.80066e-06,2.03853e-06,-3.8853e-06
1.73334e-06,2.0109e-06,-3.91837e-06
1.79933e-06,1.97473e-06,-3.95225e-06
1.81652e-06,2.21183e-06,-4.03314e-06
1.85449e-06,2.2776e-06,-3.97249e-06
1.79292e-06,2.32414e-06,-3.88208e-06
1.75676e-06,2.30564e-06,-3.89937e-06
1.7059e-06,2.27164e-06,-3.92054e-06
1.70871e-06,2.31313e-06,-3.98985e-06
1.77089e-06,2.27486e-06,-4.08374e-06
1.80669e-06,2.31844e-06,-4.00296e-06
1.91199e-06,2.29334e-06,-3.97224e-06
1.87321e-06,2.16564e-06,-3.89508e-06
1.89363e-06,2.12915e-06,-3.95567e-06
1.88384e-06,2.11589e-06,-3.92661e-06
1.92415e-06,2.06265e-06,-4.01209e-06
1.90618e-06,2.26452e-06,-4.01782e-06
2.01261e-06,2.30581e-06,-3.96734e-06
2.08217e-06,2.51386e-06,-4.01879e-06
1.95958e-06,2.42497e-06,-3.92098e-06
1.95597e-06,2.44607e-06,-3.93427e-06
1.95743e-06,2.43623e-06,-3.92884e-06
1.86288e-06,2.40444e-06,-3.9503e-06
1.86666e-06,2.38132e-06,-4.06469e-06
1.75331e-06,2.44482e-06,-4.09966e-06
1.77254e-06,2.47174e-06,-4.21153e-06
1.77595e-06,2.4889e-06,-4.2266e-06
1.71165e-06,2.41231e-06,-4.24544e-06
1.73786e-06,2.44183e-06,-4.30286e-06
1.65398e-06,2.36909e-06,-4.32739e-06
1.64199e-06,2.35552e-06,-4.28378e-06
1.70216e-06,2.28434e-06,-4.27572e-06
1.75096e-06,2.17461e-06,-4.14927e-06
1.78896e-06,2.25151e-06,-4.14668e-06
1.83556e-06,2.3106e-06,-4.06319e-06
1.78826e-06,2.36679e-06,-4.01741e-06
1.63415e-06,2.47903e-06,-4.02895e-06
1.50048e-06,2.45498e-06,-4.08182e-06
1.50726e-06,2.43133e-06,-3.96281e-06
1.4756e-06,2.47729e-06,-3.93076e-06
1.37361e-06,2.41211e-06,-3.95213e-06
1.44077e-06,2.53408e-06,-3.89344e-06
1.42784e-06,2.53915e-06,-3.91259e-06
1.37214e-06,2.61802e-06,-3.88692e-06
1.41127e-06,2.65095e-06,-3.85426e-06
1.5025e-06,2.75991e-06,-3.86021e-06
1.35727e-06,2.73122e-06,-3.83321e-06
1.30738e-06,2.68092e-06,-3.85758e-06
1.38031e-06,2.71119e-06,-3.85473e-06
1.40281e-06,2.70312e-06,-3.77848e-06
1.40695e-06,2.69821e-06,-3.87429e-06
1.37847e-06,2.87426e-06,-3.91176e-06
1.4102e-06,2.90902e-06,-4.03128e-06
1.44954e-06,2.9418e-06,-4.07069e-06
1.40493e-06,3.02338e-06,-4.00839e-06
1.4319e-06,3.11064e-06,-4.0274e-06
1.36843e-06,3.11908e-06,-4.00909e-06
1.42341e-06,3.14564e-06,-3.96596e-06
1.43856e-06,3.10083e-06,-4.05797e-06
1.45043e-06,3.15141e-06,-4.02447e-06
1.47258e-06,3.22449e-06,-4.00027e-06
1.42885e-06,3.15044e-06,-4.05731e-06
1.35505e-06,3.13025e-06,-4.12287e-06
1.3073e-06,3.11572e-06,-4.10567e-06
1.50778e-06,3.06901e-06,-4.07279e-06
1.45451e-06,3.05646e-06,-3.9893e-06
1.41657e-06,3.07969e-06,-4.04894e-06
1.36116e-06,3.12526e-06,-3.90473e-06
1.43019e-06,2.92761e-06,-3.87232e-06
1.44165e-06,3.00688e-06,-3.87996e-06
1.52198e-06,2.90147e-06,-3.88908e-06
1.62329e-06,2.96806e-06,-3.88475e-06
1.45787e-06,3.09917e-06,-3.88616e-06
1.52921e-06,3.00893e-06,-3.75319e-06
1.5876e-06,2.99345e-06,-3.75433e-06
1.59856e-06,2.95293e-06,-3.85221e-06
1.5926e-06,2.79228e-06,-3.82339e-06
1.58301e-06,2.73731e-06,-3.92778e-06
1.61927e-06,2.75696e-06,-3.95357e-06
1.69252e-06,2.67615e-06,-3.96784e-06
1.6721e-06,2.66951e-06,-4.03693e-06
1.63401e-06,2.60823e-06,-4.04117e-06
1.69732e-06,2.65187e-06,-3.98668e-06
1.7077e-06,2.83738e-06,-3.99416e-06
1.62539e-06,2.86173e-06,-4.09799e-06
1.51839e-06,2.92454e-06,-4.08154e-06
1.52442e-06,2.87767e-06,-4.08628e-06
1.53943e-06,2.8799e-06,-4.08813e-06
1.4863e-06,2.7755e-06,-4.12611e-06
1.45104e-06,2.80878e-06,-4.07599e-06
1.41712e-06,2.70843e-06,-4.09173e-06
1.42396e-06,2.79075e-06,-4.11438e-06
1.53181e-06,2.72263e-06,-4.0387e-06
1.54687e-06,2.69261e-06,-4.09672e-06
1.4613e-06,2.72233e-06,-4.05096e-06
1.46143e-06,2.73149e-06,-4.08118e-06
1.45325e-06,2.83405e-06,-4.10615e-06
1.56088e-06,2.87129e-06,-4.20768e-06
1.47848e-06,2.90864e-06,-4.28204e-06
1.49435e-06,2.76386e-06,-4.30078e-06
1.59315e-06,2.67882e-06,-4.26099e-06
1.63811e-06,2.71079e-06,-4.25374e-06
1.64967e-06,2.70169e-06,-4.27748e-06
1.64833e-06,2.83978e-06,-4.32001e-06
1.62183e-06,2.83439e-06,-4.29698e-06
1.54244e-06,2.80219e-06,-4.34616e-06
1.54871e-06,2.78418e-06,-4.36759e-06
1.53739e-06,2.7373e-06,-4.28721e-06
1.46338e-06,2.80661e-06,-4.25685e-06
1.3313e-06,2.87193e-06,-4.28127e-06
1.4632e-06,2.86734e-06,-4.32962e-06
1.45276e-06,2.85125e-06,-4.28857e-06
1.46793e-06,2.92707e-06,-4.25615e-06
1.46876e-06,2.88223e-06,-4.27981e-06
1.50041e-06,2.96474e-06,-4.30653e-06
1.42626e-06,2.90776e-06,-4.16746e-06
1.45169e-06,2.88831e-06,-4.21068e-06
1.58558e-06,2.91771e-06,-4.22584e-06
1.42557e-06,2.85472e-06,-4.27659e-06
1.36437e-06,2.81771e-06,-4.25124e-06
1.35868e-06,2.83443e-06,-4.22079e-06
1.41183e-06,2.80287e-06,-4.25943e-06
1.40327e-06,2.75905e-06,-4.30843e-06
1.43696e-06,2.82512e-06,-4.33985e-06
1.47181e-06,2.76958e-06,-4.38737e-06
1.44646e-06,2.78733e-06,-4.36407e-06
1.45989e-06,2.67488e-06,-4.53093e-06
1.43934e-06,2.59921e-06,-4.41264e-06
1.36414e-06,2.50038e-06,-4.4209e-06
1.39237e-06,2.46955e-06,-4.40608e-06
1.35758e-06,2.55881e-06,-4.42664e-06
1.39666e-06,2.59456e-06,-4.48159e-06
1.41141e-06,2.5358e-06,-4.49279e-06
1.46272e-06,2.61819e-06,-4.57769e-06
1.48701e-06,2.66954e-06,-4.53888e-06
1.52328e-06,2.62599e-06,-4.51406e-06
1.53331e-06,2.62006e-06,-4.51528e-06
1.55235e-06,2.65199e-06,-4.51418e-06
1.61054e-06,2.665e-06,-4.5113e-06
1.54653e-06,2.7368e-06,-4.54929e-06
