x,y
7.07844e-05,4.15071e-05
3.51909e-05,6.88863e-05
3.65863e-05,7.03191e-05
7.08055e-05,4.14937e-05
3.51702e-05,6.89064e-05
3.65656e-05,7.03392e-05
7.08266e-05,4.14802e-05
3.51495e-05,6.89266e-05
3.65449e-05,7.03594e-05
7.08478e-05,4.14668e-05
3.51289e-05,6.89467e-05
3.65242e-05,7.03795e-05
7.08689e-05,4.14533e-05
3.51082e-05,6.89669e-05
3.65035e-05,7.03997e-05
7.089e-05,4.14399e-05
3.50875e-05,6.8987e-05
3.64829e-05,7.04198e-05
7.09112e-05,4.14264e-05
3.50668e-05,6.90071e-05
3.64622e-05,7.044e-05
7.09323e-05,4.1413e-05
3.50461e-05,6.90273e-05
3.64415e-05,7.04601e-05
7.09535e-05,4.13996e-05
3.50254e-05,6.90474e-05
3.64208e-05,7.04802e-05
7.09746e-05,4.13861e-05
3.50048e-05,6.90676e-05
3.64001e-05,7.05004e-05
7.09957e-05,4.13727e-05
3.49841e-05,6.90877e-05
3.63795e-05,7.05205e-05
7.10169e-05,4.13592e-05
3.49634e-05,6.91078e-05
3.63588e-05,7.05407e-05
7.1038e-05,4.13458e-05
3.49427e-05,6.9128e-05
3.63381e-05,7.05608e-05
7.10591e-05,4.13323e-05
3.4922e-05,6.91481e-05
3.63174e-05,7.05809e-05
7.10803e-05,4.13189e-05
3.49014e-05,6.91683e-05
3.62967e-05,7.06011e-05
7.11014e-05,4.13055e-05
3.48807e-05,6.91884e-05
3.62761e-05,7.06212e-05
7.11225e-05,4.1292e-05
3.486e-05,6.92085e-05
3.62554e-05,7.06414e-05
7.11437e-05,4.12786e-05
3.48393e-05,6.92287e-05
3.62347e-05,7.06615e-05
7.11648e-05,4.12651e-05
3.48186e-05,6.92488e-05
3.6214e-05,7.06816e-05
7.11859e-05,4.12517e-05
3.4798e-05,6.9269e-05
3.61933e-05,7.07018e-05
7.12071e-05,4.12382e-05
3.47773e-05,6.92891e-05
3.61726e-05,7.07219e-05
7.12282e-05,4.12248e-05
3.47566e-05,6.93092e-05
3.6152e-05,7.07421e-05
7.12493e-05,4.12114e-05
3.47359e-05,6.93294e-05
3.61313e-05,7.07622e-05
7.12705e-05,4.11979e-05
3.47152e-05,6.93495e-05
3.61106e-05,7.07823e-05
7.12916e-05,4.11845e-05
3.46946e-05,6.93697e-05
3.60899e-05,7.08025e-05
7.13128e-05,4.1171e-05
3.46739e-05,6.93898e-05
3.60692e-05,7.08226e-05
7.13339e-05,4.11576e-05
3.46532e-05,6.94099e-05
3.60486e-05,7.08428e-05
7.1355e-05,4.11441e-05
3.46325e-05,6.94301e-05
3.60279e-05,7.08629e-05
7.13762e-05,4.11307e-05
3.46118e-05,6.94502e-05
3.60072e-05,7.0883e-05
7.13973e-05,4.11173e-05
3.45912e-05,6.94704e-05
3.59865e-05,7.09032e-05
7.14184e-05,4.11038e-05
3.45705e-05,6.94905e-05
3.59658e-05,7.09233e-05
7.14396e-05,4.10904e-05
3.45498e-05,6.95107e-05
3.59452e-05,7.09435e-05
7.14607e-05,4.10769e-05
3.45291e-05,6.95308e-05
3.59245e-05,7.09636e-05
7.14818e-05,4.10635e-05
3.45084e-05,6.95509e-05
3.59038e-05,7.09837e-05
7.1503e-05,4.105e-05
3.44877e-05,6.95711e-05
3.58831e-05,7.10039e-05
7.15241e-05,4.10366e-05
3.44671e-05,6.95912e-05
3.58624e-05,7.1024e-05
7.15452e-05,4.10232e-05
3.44464e-05,6.96114e-05
3.58418e-05,7.10442e-05
7.15664e-05,4.10097e-05
3.44257e-05,6.96315e-05
3.58211e-05,7.10643e-05
7.15875e-05,4.09963e-05
3.4405e-05,6.96516e-05
3.58004e-05,7.10844e-05
7.16087e-05,4.09828e-05
3.43843e-05,6.96718e-05
3.57797e-05,7.11046e-05
7.16298e-05,4.09694e-05
3.43637e-05,6.96919e-05
3.5759e-05,7.11247e-05
7.16509e-05,4.09559e-05
3.4343e-05,6.97121e-05
3.57384e-05,7.11449e-05
7.16721e-05,4.09425e-05
3.43223e-05,6.97322e-05
3.57177e-05,7.1165e-05
7.16932e-05,4.09291e-05
3.43016e-05,6.97523e-05
3.5697e-05,7.11851e-05
7.17143e-05,4.09156e-05
3.42809e-05,6.97725e-05
3.56763e-05,7.12053e-05
7.17355e-05,4.09022e-05
3.42603e-05,6.97926e-05
3.56556e-05,7.12254e-05
7.17566e-05,4.08887e-05
3.42396e-05,6.98128e-05
3.56349e-05,7.12456e-05
7.17777e-05,4.08753e-05
3.42189e-05,6.98329e-05
3.56143e-05,7.12657e-05
7.17989e-05,4.08618e-05
3.41982e-05,6.9853e-05
3.55936e-05,7.12858e-05
7.182e-05,4.08484e-05
3.41775e-05,6.98732e-05
3.55729e-05,7.1306e-05
7.18411e-05,4.0835e-05
3.41569e-05,6.98933e-05
3.55522e-05,7.13261e-05
7.18623e-05,4.08215e-05
3.41362e-05,6.99135e-05
3.55315e-05,7.13463e-05
7.18834e-05,4.08081e-05
3.41155e-05,6.99336e-05
3.55109e-05,7.13664e-05
7.19045e-05,4.07946e-05
3.40948e-05,6.99537e-05
3.54902e-05,7.13866e-05
7.19257e-05,4.07812e-05
3.40741e-05,6.99739e-05
3.54695e-05,7.14067e-05
7.19468e-05,4.07677e-05
3.40534e-05,6.9994e-05
3.54488e-05,7.14268e-05
7.1968e-05,4.07543e-05
3.40328e-05,7.00142e-05
3.54281e-05,7.1447e-05
7.19891e-05,4.07409e-05
3.40121e-05,7.00343e-05
3.54075e-05,7.14671e-05
7.20102e-05,4.07274e-05
3.39914e-05,7.00544e-05
3.53868e-05,7.14873e-05
7.20314e-05,4.0714e-05
3.39707e-05,7.00746e-05
3.53661e-05,7.15074e-05
7.20525e-05,4.07005e-05
3.395e-05,7.00947e-05
3.53454e-05,7.15275e-05
7.20736e-05,4.06871e-05
3.39294e-05,7.01149e-05
3.53247e-05,7.15477e-05
7.20948e-05,4.06736e-05
3.39087e-05,7.0135e-05
3.53041e-05,7.15678e-05
7.21159e-05,4.06602e-05
3.3888e-05,7.01551e-05
3.52834e-05,7.1588e-05
7.2137e-05,4.06468e-05
3.38673e-05,7.01753e-05
3.52627e-05,7.16081e-05
7.21582e-05,4.06333e-05
3.38466e-05,7.01954e-05
3.5242e-05,7.16282e-05
7.21793e-05,4.06199e-05
3.3826e-05,7.02156e-05
3.52213e-05,7.16484e-05
7.22004e-05,4.06064e-05
3.38053e-05,7.02357e-05
3.52006e-05,7.16685e-05
7.22216e-05,4.0593e-05
3.37846e-05,7.02558e-05
3.518e-05,7.16887e-05
7.22427e-05,4.05795e-05
3.37639e-05,7.0276e-05
3.51593e-05,7.17088e-05
7.22638e-05,4.05661e-05
3.37432e-05,7.02961e-05
3.51386e-05,7.17289e-05
7.2285e-05,4.05527e-05
3.37226e-05,7.03163e-05
3.51179e-05,7.17491e-05
7.23061e-05,4.05392e-05
3.37019e-05,7.03364e-05
3.50972e-05,7.17692e-05
7.23273e-05,4.05258e-05
3.36812e-05,7.03565e-05
3.50766e-05,7.17894e-05
7.23484e-05,4.05123e-05
3.36605e-05,7.03767e-05
3.50559e-05,7.18095e-05
7.23695e-05,4.04989e-05
3.36398e-05,7.03968e-05
3.50352e-05,7.18296e-05
7.23907e-05,4.04854e-05
3.36192e-05,7.0417e-05
3.50145e-05,7.18498e-05
7.24118e-05,4.0472e-05
3.35985e-05,7.04371e-05
3.49938e-05,7.18699e-05
7.24329e-05,4.04586e-05
3.35778e-05,7.04573e-05
3.49732e-05,7.18901e-05
7.24541e-05,4.04451e-05
3.35571e-05,7.04774e-05
3.49525e-05,7.19102e-05
7.24752e-05,4.04317e-05
3.35364e-05,7.04975e-05
3.49318e-05,7.19303e-05
7.24963e-05,4.04182e-05
3.35157e-05,7.05177e-05
3.49111e-05,7.19505e-05
7.25175e-05,4.04048e-05
3.34951e-05,7.05378e-05
3.48904e-05,7.19706e-05
7.25386e-05,4.03913e-05
3.34744e-05,7.0558e-05
3.48698e-05,7.19908e-05
7.25597e-05,4.03779e-05
3.34537e-05,7.05781e-05
3.48491e-05,7.20109e-05
7.25809e-05,4.03645e-05
3.3433e-05,7.05982e-05
3.48284e-05,7.2031e-05
7.2602e-05,4.0351e-05
3.34123e-05,7.06184e-05
3.48077e-05,7.20512e-05
7.26232e-05,4.03376e-05
3.33917e-05,7.06385e-05
3.4787e-05,7.20713e-05
7.26443e-05,4.03241e-05
3.3371e-05,7.06587e-05
3.47664e-05,7.20915e-05
7.26654e-05,4.03107e-05
3.33503e-05,7.06788e-05
3.47457e-05,7.21116e-05
7.26866e-05,4.02972e-05
3.33296e-05,7.06989e-05
3.4725e-05,7.21317e-05
7.27077e-05,4.02838e-05
3.33089e-05,7.07191e-05
3.47043e-05,7.21519e-05
7.27288e-05,4.02704e-05
3.32883e-05,7.07392e-05
3.46836e-05,7.2172e-05
7.275e-05,4.02569e-05
3.32676e-05,7.07594e-05
3.46629e-05,7.21922e-05
7.27711e-05,4.02435e-05
3.32469e-05,7.07795e-05
3.46423e-05,7.22123e-05
7.27922e-05,4.023e-05
3.32262e-05,7.07996e-05
3.46216e-05,7.22324e-05
7.28134e-05,4.02166e-05
3.32055e-05,7.08198e-05
3.46009e-05,7.22526e-05
7.28345e-05,4.02031e-05
3.31849e-05,7.08399e-05
3.45802e-05,7.22727e-05
7.28556e-05,4.01897e-05
3.31642e-05,7.08601e-05
3.45595e-05,7.22929e-05
7.28768e-05,4.01763e-05
3.31435e-05,7.08802e-05
3.45389e-05,7.2313e-05
7.28979e-05,4.01628e-05
3.31228e-05,7.09003e-05
3.45182e-05,7.23332e-05
7.2919e-05,4.01494e-05
3.31021e-05,7.09205e-05
3.44975e-05,7.23533e-05
7.29402e-05,4.01359e-05
3.30815e-05,7.09406e-05
3.44768e-05,7.23734e-05
7.29613e-05,4.01225e-05
3.30608e-05,7.09608e-05
3.44561e-05,7.23936e-05
7.29825e-05,4.0109e-05
3.30401e-05,7.09809e-05
3.44355e-05,7.24137e-05
7.30036e-05,4.00956e-05
3.30194e-05,7.1001e-05
3.44148e-05,7.24339e-05
7.30247e-05,4.00822e-05
3.29987e-05,7.10212e-05
3.43941e-05,7.2454e-05
7.30459e-05,4.00687e-05
3.2978e-05,7.10413e-05
3.43734e-05,7.24741e-05
7.3067e-05,4.00553e-05
3.29574e-05,7.10615e-05
3.43527e-05,7.24943e-05
7.30881e-05,4.00418e-05
3.29367e-05,7.10816e-05
3.43321e-05,7.25144e-05
7.31093e-05,4.00284e-05
3.2916e-05,7.11017e-05
3.43114e-05,7.25346e-05
7.31304e-05,4.00149e-05
3.28953e-05,7.11219e-05
3.42907e-05,7.25547e-05
7.31515e-05,4.00015e-05
3.28746e-05,7.1142e-05
3.427e-05,7.25748e-05
7.31727e-05,3.99881e-05
3.2854e-05,7.11622e-05
3.42493e-05,7.2595e-05
7.31938e-05,3.99746e-05
3.28333e-05,7.11823e-05
3.42286e-05,7.26151e-05
7.32149e-05,3.99612e-05
3.28126e-05,7.12024e-05
3.4208e-05,7.26353e-05
7.32361e-05,3.99477e-05
3.27919e-05,7.12226e-05
3.41873e-05,7.26554e-05
7.32572e-05,3.99343e-05
3.27712e-05,7.12427e-05
3.41666e-05,7.26755e-05
7.32783e-05,3.99208e-05
3.27506e-05,7.12629e-05
3.41459e-05,7.26957e-05
7.32995e-05,3.99074e-05
3.27299e-05,7.1283e-05
3.41252e-05,7.27158e-05
7.33206e-05,3.9894e-05
3.27092e-05,7.13031e-05
3.41046e-05,7.2736e-05
7.33418e-05,3.98805e-05
3.26885e-05,7.13233e-05
3.40839e-05,7.27561e-05
7.33629e-05,3.98671e-05
3.26678e-05,7.13434e-05
3.40632e-05,7.27762e-05
7.3384e-05,3.98536e-05
3.26472e-05,7.13636e-05
3.40425e-05,7.27964e-05
7.34052e-05,3.98402e-05
3.26265e-05,7.13837e-05
3.40218e-05,7.28165e-05
7.34263e-05,3.98267e-05
